Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,Year,FP32 GFLOPS,Type_encoded,Foundry_encoded,Vendor_encoded
AMD Radeon R5 Mobile Graphics,GPU,2014-06-14,28.0,15.0,107.0,930.0,800.0,GlobalFoundries,AMD,2014,325.2,1,1,1
AMD Radeon R5E Mobile Graphics,GPU,2014-06-06,28.0,15.0,107.0,930.0,800.0,GlobalFoundries,AMD,2014,204.8,1,1,1
AMD Radeon R5E Mobile Graphics,GPU,2014-06-06,28.0,15.0,107.0,930.0,800.0,GlobalFoundries,AMD,2014,325.2,1,1,1
AMD Radeon R6 M255DX,GPU,2014-10-12,28.0,65.0,125.0,1550.0,925.0,TSMC,AMD,2014,721.9,1,8,1
AMD Radeon R6 Mobile Graphics,GPU,2014-09-17,28.0,17.0,245.0,2410.0,533.0,GlobalFoundries,AMD,2014,409.3,1,1,1
AMD Radeon R6 Mobile Graphics,GPU,2014-09-17,28.0,17.0,245.0,2410.0,533.0,GlobalFoundries,AMD,2014,553.0,1,1,1
AMD Spectre Lite,GPU,2014-02-17,28.0,65.0,245.0,2410.0,1400.0,GlobalFoundries,AMD,2014,,1,1,1
AMD Radeon R7 250XE,GPU,2014-08-21,28.0,80.0,123.0,1500.0,860.0,TSMC,AMD,2014,1101.0,1,8,1
AMD Radeon R7 265X OEM,GPU,2014-08-12,28.0,150.0,212.0,2800.0,900.0,TSMC,AMD,2014,2368.0,1,8,1
AMD Radeon R7 M260,GPU,2014-06-11,28.0,65.0,125.0,1550.0,940.0,TSMC,AMD,2014,752.6,1,8,1
AMD Radeon R7 M260DX,GPU,2014-10-12,28.0,65.0,125.0,1550.0,925.0,TSMC,AMD,2014,721.9,1,8,1
AMD Radeon R7 M265,GPU,2014-05-20,28.0,65.0,125.0,1550.0,900.0,TSMC,AMD,2014,752.6,1,8,1
AMD Radeon R7 M265DX,GPU,2014-06-11,28.0,65.0,125.0,1550.0,900.0,TSMC,AMD,2014,752.6,1,8,1
AMD Radeon R7 M265DX,GPU,2014-06-11,28.0,65.0,125.0,1550.0,900.0,TSMC,AMD,2014,721.9,1,8,1
AMD Radeon R7 M265DX,GPU,2014-10-12,28.0,65.0,125.0,1550.0,925.0,TSMC,AMD,2014,752.6,1,8,1
AMD Radeon R7 M265DX,GPU,2014-10-12,28.0,65.0,125.0,1550.0,925.0,TSMC,AMD,2014,721.9,1,8,1
AMD Radeon R7 M270DX,GPU,2014-06-11,28.0,65.0,125.0,1550.0,900.0,TSMC,AMD,2014,752.6,1,8,1
AMD Radeon R9 285,GPU,2014-09-02,28.0,190.0,366.0,5000.0,918.0,TSMC,AMD,2014,3290.0,1,8,1
AMD Radeon R9 290X2,GPU,2014-06-24,28.0,580.0,438.0,6200.0,1000.0,TSMC,AMD,2014,5632.0,1,8,1
AMD Radeon R9 295X2,GPU,2014-04-29,28.0,500.0,438.0,6200.0,1018.0,TSMC,AMD,2014,5733.0,1,8,1
AMD Vesuvius,GPU,2014-04-29,28.0,65.0,438.0,6200.0,1400.0,TSMC,AMD,2014,,1,8,1
AMD Radeon R9 M265X,GPU,2014-03-21,28.0,65.0,123.0,1500.0,575.0,TSMC,AMD,2014,800.0,1,8,1
AMD Radeon R9 M270X,GPU,2014-03-21,28.0,65.0,123.0,1500.0,725.0,TSMC,AMD,2014,992.0,1,8,1
AMD Radeon R9 M290X Mac Edition,GPU,2014-11-23,28.0,80.0,212.0,2800.0,850.0,TSMC,AMD,2014,1997.0,1,8,1
AMD Radeon R9 M295X,GPU,2014-11-23,28.0,250.0,366.0,5000.0,723.0,TSMC,AMD,2014,2961.0,1,8,1
AMD Amethyst,GPU,2014-11-23,28.0,65.0,366.0,5000.0,1400.0,TSMC,AMD,2014,,1,8,1
AMD Radeon R9 M295X Mac Edition,GPU,2014-11-23,28.0,250.0,366.0,5000.0,850.0,TSMC,AMD,2014,3482.0,1,8,1
Intel HD Graphics 5300 Mobile,GPU,2014-09-05,14.0,15.0,169.0,950.0,300.0,Intel,Intel,2014,307.2,1,3,3
Intel Broadwell GT2,GPU,2014-09-05,14.0,65.0,169.0,950.0,1400.0,Intel,Intel,2014,,1,3,3
Intel HD Graphics 5500 Mobile,GPU,2014-09-05,14.0,15.0,169.0,950.0,300.0,Intel,Intel,2014,326.4,1,3,3
Intel HD Graphics 5600 Mobile,GPU,2014-09-05,14.0,15.0,169.0,950.0,300.0,Intel,Intel,2014,403.2,1,3,3
Intel HD Graphics 6000 Mobile,GPU,2014-09-05,14.0,15.0,133.0,950.0,300.0,Intel,Intel,2014,729.6,1,3,3
Intel Broadwell GT3,GPU,2014-09-05,14.0,65.0,133.0,950.0,1400.0,Intel,Intel,2014,,1,3,3
Intel HD Graphics P5700,GPU,2014-09-05,14.0,15.0,169.0,950.0,700.0,Intel,Intel,2014,384.0,1,3,3
Intel Iris Graphics 6100 Mobile,GPU,2014-09-05,14.0,15.0,133.0,950.0,300.0,Intel,Intel,2014,768.0,1,3,3
Intel Iris Pro Graphics 6200,GPU,2014-09-05,14.0,15.0,169.0,950.0,300.0,Intel,Intel,2014,844.8,1,3,3
Intel Broadwell GT3e,GPU,2014-09-05,14.0,65.0,169.0,950.0,1400.0,Intel,Intel,2014,,1,3,3
Intel Iris Pro Graphics 6200 Mobile,GPU,2014-09-05,14.0,15.0,169.0,950.0,300.0,Intel,Intel,2014,844.8,1,3,3
Intel Iris Pro Graphics P6300,GPU,2014-09-05,14.0,15.0,169.0,950.0,300.0,Intel,Intel,2014,614.4,1,3,3
NVIDIA GRID K120Q,GPU,2014-07-02,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,2014,326.4,1,8,5
NVIDIA GRID K220Q,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2014,2289.0,1,8,5
NVIDIA GRID K500,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2014,2289.0,1,8,5
NVIDIA GRID K520Q,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2014,2289.0,1,8,5
NVIDIA GRID K540Q,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2014,2289.0,1,8,5
NVIDIA GRID K560Q,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2014,2289.0,1,8,5
NVIDIA GeForce 705A,GPU,2014-07-01,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,2014,141.7,1,8,5
NVIDIA GeForce 705A,GPU,2014-07-01,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,2014,91.2,1,8,5
NVIDIA GeForce 710A,GPU,2014-03-17,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,2014,291.1,1,8,5
NVIDIA GeForce 720A,GPU,2014-07-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,2014,297.6,1,8,5
NVIDIA GeForce 800A,GPU,2014-03-17,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,2014,91.2,1,8,5
NVIDIA GeForce 805A,GPU,2014-07-22,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,2014,291.1,1,8,5
NVIDIA GeForce 810A,GPU,2014-07-22,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,2014,291.1,1,8,5
NVIDIA GeForce 810M,GPU,2014-03-24,28.0,15.0,116.0,585.0,738.0,TSMC,NVIDIA,2014,85.25,1,8,5
NVIDIA GeForce 830A,GPU,2014-07-22,28.0,33.0,77.0,1020.0,1082.0,TSMC,NVIDIA,2014,588.8,1,8,5
NVIDIA GM108,GPU,2014-03-12,28.0,65.0,77.0,1020.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
NVIDIA GeForce GT 705 OEM,GPU,2014-03-27,40.0,29.0,79.0,292.0,874.0,TSMC,NVIDIA,2014,167.8,1,8,5
NVIDIA GeForce GT 710,GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,2014,366.3,1,8,5
NVIDIA GeForce GT 710,GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,2014,366.3,1,8,5
NVIDIA GeForce GT 710,GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,2014,366.3,1,8,5
NVIDIA GeForce GT 710,GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,2014,366.3,1,8,5
NVIDIA GK208B,GPU,2014-03-27,28.0,65.0,87.0,1020.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
NVIDIA GeForce GT 710 PCIe x1,GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,2014,366.3,1,8,5
NVIDIA GeForce GT 720,GPU,2014-09-29,28.0,19.0,87.0,1020.0,797.0,TSMC,NVIDIA,2014,306.0,1,8,5
NVIDIA GeForce GT 720,GPU,2014-09-29,28.0,19.0,87.0,1020.0,797.0,TSMC,NVIDIA,2014,742.7,1,8,5
NVIDIA GeForce GT 720,GPU,2014-03-27,28.0,19.0,87.0,1020.0,967.0,TSMC,NVIDIA,2014,306.0,1,8,5
NVIDIA GeForce GT 720,GPU,2014-03-27,28.0,19.0,87.0,1020.0,967.0,TSMC,NVIDIA,2014,742.7,1,8,5
NVIDIA GeForce GT 720A,GPU,2014-07-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,2014,297.6,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,28.0,38.0,87.0,1020.0,902.0,TSMC,NVIDIA,2014,692.7,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,28.0,38.0,87.0,1020.0,902.0,TSMC,NVIDIA,2014,268.8,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,28.0,38.0,87.0,1020.0,902.0,TSMC,NVIDIA,2014,268.8,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,2014,692.7,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,2014,268.8,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,2014,268.8,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,2014,692.7,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,2014,268.8,1,8,5
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,2014,268.8,1,8,5
NVIDIA GeForce GT 730A,GPU,2014-07-01,28.0,33.0,87.0,1020.0,719.0,TSMC,NVIDIA,2014,582.1,1,8,5
NVIDIA GeForce GT 740,GPU,2014-05-29,28.0,64.0,118.0,1270.0,993.0,TSMC,NVIDIA,2014,762.6,1,8,5
NVIDIA GeForce GTX 660 Rev. 2,GPU,2014-09-13,28.0,140.0,294.0,3540.0,980.0,TSMC,NVIDIA,2014,1981.0,1,8,5
NVIDIA GeForce GTX 760A,GPU,2014-03-17,28.0,55.0,221.0,2540.0,628.0,TSMC,NVIDIA,2014,1104.0,1,8,5
NVIDIA GeForce GTX 970,GPU,2014-09-19,28.0,148.0,398.0,5200.0,1050.0,TSMC,NVIDIA,2014,3920.0,1,8,5
NVIDIA GM204,GPU,2014-09-19,28.0,65.0,398.0,5200.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,2014,2657.0,1,8,5
NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,2014,2657.0,1,8,5
NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,2014,2657.0,1,8,5
NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,2014,2657.0,1,8,5
NVIDIA GeForce GTX 980,GPU,2014-09-19,28.0,165.0,398.0,5200.0,1127.0,TSMC,NVIDIA,2014,4981.0,1,8,5
NVIDIA GeForce GTX 980M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,1038.0,TSMC,NVIDIA,2014,3462.0,1,8,5
NVIDIA GeForce GTX 980M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,1038.0,TSMC,NVIDIA,2014,3462.0,1,8,5
NVIDIA GeForce GTX 980M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,1038.0,TSMC,NVIDIA,2014,3462.0,1,8,5
NVIDIA GeForce GTX 980M,GPU,2014-10-07,28.0,65.0,398.0,5200.0,1038.0,TSMC,NVIDIA,2014,3462.0,1,8,5
NVIDIA GeForce GTX TITAN Z,GPU,2014-05-28,28.0,375.0,561.0,7080.0,705.0,TSMC,NVIDIA,2014,5046.0,1,8,5
NVIDIA Jetson TK1,GPU,2014-10-15,28.0,8.0,169.0,950.0,756.0,TSMC,NVIDIA,2014,365.2,1,8,5
NVIDIA GK20A,GPU,2014-10-15,28.0,65.0,169.0,950.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
NVIDIA Quadro K100M,GPU,2014-08-22,28.0,35.0,118.0,1270.0,851.0,TSMC,NVIDIA,2014,326.8,1,8,5
NVIDIA Quadro K200M,GPU,2014-08-22,28.0,35.0,118.0,1270.0,745.0,TSMC,NVIDIA,2014,286.1,1,8,5
NVIDIA Quadro K2200,GPU,2014-07-22,28.0,68.0,148.0,1870.0,1046.0,TSMC,NVIDIA,2014,1439.0,1,8,5
NVIDIA GM107,GPU,2014-01-13,28.0,65.0,148.0,1870.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
NVIDIA Quadro K2200M,GPU,2014-07-19,28.0,65.0,148.0,1870.0,1150.0,TSMC,NVIDIA,2014,1472.0,1,8,5
NVIDIA Quadro K420,GPU,2014-07-22,28.0,41.0,118.0,1270.0,876.0,TSMC,NVIDIA,2014,336.4,1,8,5
NVIDIA Quadro K4200,GPU,2014-07-22,28.0,108.0,294.0,3540.0,771.0,TSMC,NVIDIA,2014,2107.0,1,8,5
NVIDIA Quadro K5200,GPU,2014-07-22,28.0,150.0,561.0,7080.0,667.0,TSMC,NVIDIA,2014,3553.0,1,8,5
NVIDIA Quadro K620,GPU,2014-07-22,28.0,45.0,148.0,1870.0,1058.0,TSMC,NVIDIA,2014,863.2,1,8,5
NVIDIA Tesla K8,GPU,2014-09-16,28.0,100.0,294.0,3540.0,693.0,TSMC,NVIDIA,2014,2491.0,1,8,5
NVIDIA Tesla K80,GPU,2014-11-17,28.0,300.0,561.0,7100.0,562.0,TSMC,NVIDIA,2014,4113.0,1,8,5
NVIDIA GK210,GPU,2014-11-17,28.0,65.0,561.0,7100.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
AMD FirePro S9170,GPU,2015-07-08,28.0,275.0,438.0,6200.0,930.0,TSMC,AMD,2015,5238.0,1,8,1
AMD FirePro W4190M,GPU,2015-11-12,28.0,65.0,77.0,950.0,825.0,TSMC,AMD,2015,691.2,1,8,1
AMD FirePro W4300,GPU,2015-12-01,28.0,50.0,160.0,2080.0,930.0,TSMC,AMD,2015,1428.0,1,8,1
AMD FirePro W5130M,GPU,2015-10-02,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,2015,947.2,1,8,1
AMD FirePro W6150M,GPU,2015-11-12,28.0,65.0,160.0,2080.0,1075.0,TSMC,AMD,2015,1651.0,1,8,1
AMD FirePro W7170M,GPU,2015-10-02,28.0,100.0,366.0,5000.0,723.0,TSMC,AMD,2015,2961.0,1,8,1
AMD Radeon E6465,GPU,2015-09-29,40.0,25.0,67.0,370.0,600.0,TSMC,AMD,2015,192.0,1,8,1
AMD Radeon E8870 MXM,GPU,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,2015,1536.0,1,8,1
AMD Radeon E8870 PCIe,GPU,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,2015,1536.0,1,8,1
AMD Radeon E8950,GPU,2015-09-29,28.0,95.0,366.0,5000.0,735.0,TSMC,AMD,2015,4096.0,1,8,1
AMD Radeon R5 310 OEM,GPU,2015-05-05,40.0,35.0,67.0,370.0,775.0,TSMC,AMD,2015,248.0,1,8,1
AMD Radeon R5 340 OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,730.0,TSMC,AMD,2015,599.0,1,8,1
AMD Radeon R5 340X OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,900.0,TSMC,AMD,2015,691.2,1,8,1
AMD Radeon R5 A330,GPU,2015-10-21,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,2015,659.2,1,8,1
AMD Exo,GPU,2015-05-05,28.0,65.0,56.0,690.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R5 A335,GPU,2015-10-21,28.0,65.0,56.0,690.0,1070.0,TSMC,AMD,2015,684.8,1,8,1
AMD Radeon R5 M315,GPU,2015-05-05,28.0,65.0,125.0,1550.0,970.0,TSMC,AMD,2015,745.0,1,8,1
AMD Meso,GPU,2015-05-05,28.0,65.0,125.0,1550.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R5 M320,GPU,2015-05-05,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,2015,547.2,1,8,1
AMD Radeon R5 M330,GPU,2015-05-05,28.0,18.0,56.0,690.0,955.0,TSMC,AMD,2015,659.2,1,8,1
AMD Radeon R5 M335,GPU,2015-10-21,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,2015,659.2,1,8,1
AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,320.5,1,1,1
AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,204.8,1,1,1
AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,553.0,1,1,1
AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,325.2,1,1,1
AMD Wani,GPU,2015-11-07,28.0,65.0,125.0,1200.0,1400.0,GlobalFoundries,AMD,2015,,1,1,1
AMD Radeon R6 M335DX,GPU,2015-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,2015,791.0,1,8,1
AMD Radeon R6 M340DX,GPU,2015-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,2015,791.0,1,8,1
AMD Radeon R6 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,409.3,1,1,1
AMD Radeon R6 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,553.0,1,1,1
AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,2015,599.0,1,8,1
AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,2015,599.0,1,8,1
AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,2015,599.0,1,8,1
AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,2015,599.0,1,8,1
AMD Radeon R7 350 OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,2015,806.4,1,8,1
AMD Radeon R7 350X OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,2015,806.4,1,8,1
AMD Radeon R7 360,GPU,2015-06-18,28.0,100.0,160.0,2080.0,1000.0,TSMC,AMD,2015,1613.0,1,8,1
AMD Tobago,GPU,2015-05-05,28.0,65.0,160.0,2080.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R7 360 896SP,GPU,2015-06-18,28.0,85.0,160.0,2080.0,1100.0,TSMC,AMD,2015,1971.0,1,8,1
AMD Radeon R7 360E,GPU,2015-12-30,28.0,75.0,160.0,2080.0,1050.0,TSMC,AMD,2015,1613.0,1,8,1
AMD Radeon R7 370,GPU,2015-06-18,28.0,110.0,212.0,2800.0,925.0,TSMC,AMD,2015,1997.0,1,8,1
AMD Trinidad,GPU,2015-05-05,28.0,65.0,212.0,2800.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R7 A360,GPU,2015-05-05,28.0,65.0,125.0,1550.0,1100.0,TSMC,AMD,2015,864.0,1,8,1
AMD Radeon R7 M260X,GPU,2015-12-06,28.0,65.0,77.0,950.0,620.0,TSMC,AMD,2015,549.1,1,8,1
AMD Radeon R7 M340,GPU,2015-12-06,28.0,65.0,77.0,950.0,620.0,TSMC,AMD,2015,549.1,1,8,1
AMD Radeon R7 M340,GPU,2015-12-06,28.0,65.0,77.0,950.0,620.0,TSMC,AMD,2015,653.4,1,8,1
AMD Radeon R7 M340,GPU,2015-05-05,28.0,65.0,125.0,1550.0,943.0,TSMC,AMD,2015,549.1,1,8,1
AMD Radeon R7 M340,GPU,2015-05-05,28.0,65.0,125.0,1550.0,943.0,TSMC,AMD,2015,653.4,1,8,1
AMD Radeon R7 M360,GPU,2015-05-05,28.0,65.0,125.0,1550.0,1100.0,TSMC,AMD,2015,864.0,1,8,1
AMD Radeon R7 M370,GPU,2015-05-05,28.0,65.0,77.0,950.0,875.0,TSMC,AMD,2015,737.3,1,8,1
AMD Litho,GPU,2015-05-05,28.0,65.0,77.0,950.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R7 Mobile Graphics,GPU,2015-11-15,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2015,737.3,1,1,1
AMD Radeon R8 M350DX,GPU,2015-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,2015,791.0,1,8,1
AMD Radeon R8 M365DX,GPU,2015-06-03,28.0,65.0,125.0,1550.0,900.0,TSMC,AMD,2015,864.0,1,8,1
AMD Radeon R9 360 OEM,GPU,2015-05-05,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,2015,1613.0,1,8,1
AMD Radeon R9 370,GPU,2015-05-05,28.0,110.0,212.0,2800.0,925.0,TSMC,AMD,2015,2496.0,1,8,1
AMD Radeon R9 370 1024SP,GPU,2015-06-12,28.0,150.0,212.0,2800.0,925.0,TSMC,AMD,2015,1997.0,1,8,1
AMD Radeon R9 370X,GPU,2015-08-27,28.0,180.0,212.0,2800.0,980.0,TSMC,AMD,2015,2637.0,1,8,1
AMD Radeon R9 380,GPU,2015-06-18,28.0,190.0,366.0,5000.0,970.0,TSMC,AMD,2015,3476.0,1,8,1
AMD Antigua,GPU,2015-05-05,28.0,65.0,366.0,5000.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R9 380 OEM,GPU,2015-05-05,28.0,190.0,366.0,5000.0,918.0,TSMC,AMD,2015,3290.0,1,8,1
AMD Radeon R9 380X,GPU,2015-11-19,28.0,190.0,366.0,5000.0,970.0,TSMC,AMD,2015,3973.0,1,8,1
AMD Radeon R9 390,GPU,2015-06-18,28.0,275.0,438.0,6200.0,1000.0,TSMC,AMD,2015,5120.0,1,8,1
AMD Grenada,GPU,2015-06-18,28.0,65.0,438.0,6200.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R9 390 X2,GPU,2015-09-03,28.0,580.0,438.0,6200.0,1000.0,TSMC,AMD,2015,5120.0,1,8,1
AMD Radeon R9 390X,GPU,2015-06-18,28.0,275.0,438.0,6200.0,1050.0,TSMC,AMD,2015,5914.0,1,8,1
AMD Radeon R9 FURY,GPU,2015-07-10,28.0,275.0,596.0,8900.0,1000.0,TSMC,AMD,2015,7168.0,1,8,1
AMD Fiji,GPU,2015-06-24,28.0,65.0,596.0,8900.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R9 FURY X,GPU,2015-06-24,28.0,275.0,596.0,8900.0,1050.0,TSMC,AMD,2015,8602.0,1,8,1
AMD Radeon R9 M360,GPU,2015-05-05,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,2015,947.2,1,8,1
AMD Radeon R9 M375,GPU,2015-05-05,28.0,65.0,123.0,1500.0,1000.0,TSMC,AMD,2015,1299.0,1,8,1
AMD Radeon R9 M375X,GPU,2015-05-05,28.0,65.0,123.0,1500.0,925.0,TSMC,AMD,2015,1299.0,1,8,1
AMD Radeon R9 M380,GPU,2015-05-05,28.0,65.0,160.0,2080.0,900.0,TSMC,AMD,2015,1536.0,1,8,1
AMD Strato,GPU,2015-05-05,28.0,65.0,160.0,2080.0,1400.0,TSMC,AMD,2015,,1,8,1
AMD Radeon R9 M385,GPU,2015-05-05,28.0,65.0,160.0,2080.0,900.0,TSMC,AMD,2015,1792.0,1,8,1
AMD Radeon R9 M395 Mac Edition,GPU,2015-05-05,28.0,250.0,366.0,5000.0,834.0,TSMC,AMD,2015,2989.0,1,8,1
AMD Radeon R9 Nano,GPU,2015-08-27,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD,2015,8192.0,1,8,1
Intel HD Graphics 500 Mobile,GPU,2015-09-01,14.0,6.0,169.0,950.0,200.0,Intel,Intel,2015,124.8,1,3,3
Intel Apollo Lake GT1,GPU,2015-09-01,14.0,65.0,169.0,950.0,1400.0,Intel,Intel,2015,,1,3,3
Intel HD Graphics 510,GPU,2015-09-01,,15.0,169.0,950.0,350.0,Intel,Intel,2015,182.4,1,3,3
Intel Skylake GT1,GPU,2015-09-01,,65.0,169.0,950.0,1400.0,Intel,Intel,2015,,1,3,3
Intel HD Graphics 510 Mobile,GPU,2015-09-01,,15.0,169.0,950.0,300.0,Intel,Intel,2015,172.8,1,3,3
Intel HD Graphics 515 Mobile,GPU,2015-09-01,,15.0,123.0,950.0,300.0,Intel,Intel,2015,307.2,1,3,3
Intel Skylake GT2,GPU,2015-09-01,,65.0,123.0,950.0,1400.0,Intel,Intel,2015,,1,3,3
Intel HD Graphics 520 Mobile,GPU,2015-09-01,,15.0,123.0,950.0,300.0,Intel,Intel,2015,345.6,1,3,3
Intel HD Graphics 530,GPU,2015-09-01,,15.0,123.0,950.0,350.0,Intel,Intel,2015,364.8,1,3,3
Intel HD Graphics 530 Mobile,GPU,2015-09-01,,15.0,123.0,950.0,350.0,Intel,Intel,2015,364.8,1,3,3
Intel HD Graphics P530,GPU,2015-09-01,,15.0,123.0,950.0,350.0,Intel,Intel,2015,384.0,1,3,3
Intel Iris Graphics 540 Mobile,GPU,2015-09-01,,15.0,169.0,950.0,300.0,Intel,Intel,2015,768.0,1,3,3
Intel Skylake GT3e,GPU,2015-09-01,,65.0,169.0,950.0,1400.0,Intel,Intel,2015,,1,3,3
Intel Iris Graphics 550 Mobile,GPU,2015-09-01,,15.0,169.0,950.0,300.0,Intel,Intel,2015,768.0,1,3,3
Intel Iris Pro Graphics 580 Mobile,GPU,2015-09-01,,15.0,169.0,950.0,350.0,Intel,Intel,2015,1094.0,1,3,3
Intel Skylake GT4e,GPU,2015-09-01,,65.0,169.0,950.0,1400.0,Intel,Intel,2015,,1,3,3
Intel Iris Pro Graphics P555,GPU,2015-09-01,,15.0,169.0,950.0,350.0,Intel,Intel,2015,768.0,1,3,3
